customer_id,signup_date,last_purchase_date,total_orders,total_spent,region,churn_flag
3898,2022-04-12,2023-09-21,4,2812.27,North,0
3899,2022-08-04,2023-02-26,3,1025.93,East,0
3900,2022-07-07,2023-10-25,1,1807.06,East,0
3901,2022-02-26,2023-04-08,2,4734.27,East,0
3902,2022-02-16,2023-05-17,2,1496.52,South,0
3903,2022-06-08,2023-03-28,2,862.28,South,0
3904,2022-06-23,2023-08-30,3,4963.55,East,0
3905,2022-08-30,2023-07-18,4,1581.3,West,0
3906,2022-10-09,2023-11-06,7,3433.24,East,0
3907,2022-08-29,2023-03-25,2,1234.64,North,0
3908,2022-01-05,2023-08-30,7,2795.59,West,0
3909,2022-03-25,2023-10-08,0,1992.78,West,0
3910,2022-11-04,2023-11-19,3,4811.74,South,0
3911,2022-12-27,2023-09-09,6,2220.75,South,1
3912,2022-09-05,2023-07-09,2,2962.45,North,1
3913,2022-02-23,2023-06-01,1,4729.35,East,0
3914,2022-06-10,2023-10-29,2,4947.25,East,0
3915,2022-08-14,2023-10-05,6,598.13,South,0
3916,2022-01-15,2023-05-19,3,4188.17,South,0
3917,2022-08-12,2023-06-25,2,1972.37,East,0
3918,2022-03-02,2023-01-08,6,3014.66,West,0
3919,2022-05-02,2023-10-22,3,1937.74,North,0
3920,2022-10-04,2023-08-23,1,2065.47,North,0
3921,2022-02-15,2023-06-12,3,878.4,North,0
3922,2022-10-21,2023-02-18,4,2906.56,South,0
3923,2022-03-03,2023-10-29,5,2778.91,West,1
3924,2022-03-27,2023-02-07,5,1027.84,North,0
3925,2022-07-29,2023-05-16,1,2754.48,West,0
3926,2022-03-19,2023-11-06,2,4868.2,South,0
3927,2022-07-21,2023-08-07,7,3600.6,South,0
3928,2022-10-29,2023-12-14,3,2456.81,East,0
3929,2022-08-11,2023-10-23,3,4588.81,West,0
3930,2022-08-10,2023-02-03,2,2919.04,West,0
3931,2022-01-03,2023-12-18,2,761.74,West,1
3932,2022-01-06,2023-03-20,2,2782.8,East,0
3933,2022-04-03,2023-08-24,4,986.77,North,0
3934,2022-01-08,2023-09-30,6,3860.77,North,1
3935,2022-08-23,2023-06-10,10,4839.15,South,0
3936,2022-04-18,2023-06-24,3,1868.01,East,0
3937,2022-06-10,2023-11-04,3,2231.1,West,0
3938,2022-07-28,2023-08-09,2,2165.33,East,0
3939,2022-08-28,2023-01-09,2,1497.97,South,0
3940,2022-11-27,2023-10-16,6,3991.48,North,0
3941,2022-11-29,2023-04-23,1,3126.87,North,0
3942,2022-02-19,2023-07-24,4,413.85,South,0
3943,2022-01-11,2023-07-05,6,4210.15,East,0
3944,2022-12-17,2023-12-07,2,1016.73,South,1
3945,2022-06-05,2023-07-16,3,4897.84,West,1
3946,2022-03-11,2023-09-23,1,1945.65,West,0
3947,2022-06-18,2023-09-19,5,3120.6,South,1
3948,2022-09-29,2023-09-05,1,481.34,West,0
3949,2022-03-09,2023-04-25,3,1788.85,West,1
3950,2022-12-21,2023-05-01,3,4031.53,North,0
3951,2022-09-09,2023-05-21,4,2438.32,East,1
3952,2022-02-17,2023-03-06,2,4532.56,North,1
3953,2022-07-03,2023-10-03,2,2918.18,North,0
3954,2022-11-16,2023-11-09,4,4650.0,East,0
3955,2022-07-06,2023-08-27,0,4914.79,North,1
3956,2022-03-31,2023-10-29,3,2324.08,West,0
3957,2022-11-28,2023-01-10,3,2869.27,South,0
3958,2022-05-19,2023-08-21,7,4191.11,South,0
3959,2022-12-23,2023-07-14,3,1185.51,East,0
3960,2022-03-30,2023-01-12,2,4321.98,South,0
3961,2022-10-01,2023-06-26,2,3000.41,South,0
3962,2022-01-19,2023-06-26,1,3654.95,South,0
3963,2022-11-07,2023-08-05,1,491.28,South,1
3964,2022-12-24,2023-01-11,3,3854.32,North,0
3965,2022-06-03,2023-04-28,2,1622.86,West,0
3966,2022-09-17,2023-06-13,3,4045.64,West,0
3967,2022-04-18,2023-02-08,6,2594.85,South,1
3968,2022-10-12,2023-02-22,2,1445.61,East,0
3969,2022-02-28,2023-08-06,3,4768.52,North,1
3970,2022-05-05,2023-07-25,2,3848.81,South,0
3971,2022-12-20,2023-11-08,3,4929.86,South,0
3972,2022-09-30,2023-12-26,1,1885.9,East,0
3973,2022-04-17,2023-02-25,1,3281.18,North,0
3974,2022-10-26,2023-04-28,1,3096.78,South,1
3975,2022-09-02,2023-09-10,1,3469.03,East,0
3976,2022-12-02,2023-10-13,3,287.75,North,0
3977,2022-09-04,2023-09-25,6,1529.42,North,1
3978,2022-01-08,2023-10-18,5,4555.75,South,0
3979,2022-05-21,2023-11-29,3,2176.72,East,0
3980,2022-12-28,2023-06-29,3,4807.15,East,1
3981,2022-01-08,2023-12-24,4,1146.17,South,0
3982,2022-12-18,2023-08-23,2,4987.38,South,1
3983,2022-04-04,2023-12-09,3,3518.15,South,1
3984,2022-11-17,2023-07-15,5,3904.33,East,0
3985,2022-02-08,2023-11-04,6,2044.62,North,0
3986,2022-03-22,2023-03-21,1,4544.34,South,0
3987,2022-07-06,2023-05-15,4,2772.77,West,0
3988,2022-03-25,2023-01-22,3,3436.6,West,1
3989,2022-03-29,2023-11-27,4,564.56,South,0
3990,2022-08-30,2023-08-13,2,3195.24,West,0
3991,2022-12-08,2023-02-27,5,4407.49,North,0
3992,2022-04-03,2023-04-03,1,973.59,North,0
3993,2022-03-27,2023-07-11,4,3714.86,West,0
3994,2022-02-13,2023-04-13,5,224.46,East,1
3995,2022-05-17,2023-01-07,1,4638.39,South,0
3996,2022-03-15,2023-05-08,1,4916.29,East,1
3997,2022-02-05,2023-02-24,4,1835.48,North,0
3998,2022-04-11,2023-08-19,1,624.66,West,0
3999,2022-06-05,2023-12-28,4,3327.02,South,0
4000,2022-09-12,2023-03-03,3,246.19,West,1
4001,2022-06-20,2023-08-28,4,2464.18,West,0
4002,2022-08-04,2023-03-31,5,1431.72,East,1
4003,2022-06-19,2023-08-20,4,2419.36,East,1
4004,2022-09-09,2023-08-21,3,189.55,West,1
4005,2022-12-26,2023-12-20,5,352.9,North,0
4006,2022-11-18,2023-11-29,6,178.28,South,0
4007,2022-02-24,2023-10-19,4,3133.75,West,0
4008,2022-04-01,2023-12-11,2,2844.46,West,0
4009,2022-10-05,2023-06-01,1,1242.47,West,1
4010,2022-04-11,2023-05-25,1,3268.55,West,1
4011,2022-06-04,2023-05-10,1,4432.62,East,1
4012,2022-12-15,2023-05-21,2,1458.88,East,0
4013,2022-12-30,2023-04-03,2,4176.77,North,0
4014,2022-05-21,2023-04-24,3,3346.29,South,0
4015,2022-06-22,2023-10-11,5,265.72,West,0
4016,2022-01-10,2023-05-23,4,1938.23,North,1
4017,2022-08-16,2023-08-11,2,2588.01,East,1
4018,2022-09-22,2023-08-20,4,3685.33,South,0
4019,2022-09-05,2023-02-02,3,1506.94,North,0
4020,2022-09-04,2023-10-03,1,4915.38,South,0
4021,2022-06-04,2023-06-19,2,3454.24,South,0
4022,2022-02-03,2023-05-20,1,1926.79,South,0
4023,2022-05-09,2023-12-23,3,575.42,East,0
4024,2022-06-09,2023-07-20,4,988.7,West,0
4025,2022-03-30,2023-01-23,7,2489.28,South,1
4026,2022-04-03,2023-08-12,4,2524.01,North,0
4027,2022-11-23,2023-09-27,2,3861.82,South,1
4028,2022-08-29,2023-12-13,2,3658.27,South,0
4029,2022-11-19,2023-06-02,3,1086.24,East,1
4030,2022-04-27,2023-11-29,3,3015.29,North,1
4031,2022-04-04,2023-03-26,1,201.05,South,0
4032,2022-06-12,2023-04-19,3,2052.88,East,0
4033,2022-04-09,2023-01-31,3,3844.12,East,0
4034,2022-04-23,2023-08-17,3,2057.59,West,0
4035,2022-12-25,2023-08-28,3,4194.42,West,0
4036,2022-04-01,2023-12-29,3,4883.16,West,0
4037,2022-12-12,2023-11-06,5,3075.34,South,1
4038,2022-07-25,2023-05-21,3,810.52,South,0
4039,2022-01-17,2023-06-05,2,1960.42,South,0
4040,2022-10-01,2023-10-26,4,146.47,East,0
4041,2022-06-22,2023-12-11,3,3053.36,South,1
4042,2022-04-26,2023-04-09,1,4125.69,East,0
4043,2022-12-15,2023-02-16,1,3186.71,North,0
4044,2022-06-30,2023-11-23,4,3951.82,South,1
4045,2022-04-01,2023-03-08,3,4019.53,North,0
4046,2022-03-23,2023-03-03,2,4269.96,West,0
4047,2022-11-20,2023-04-19,5,1406.65,North,0
4048,2022-04-24,2023-06-16,7,4369.22,North,0
4049,2022-09-14,2023-02-06,1,3305.06,East,0
4050,2022-02-27,2023-04-29,4,1519.66,East,1
4051,2022-06-03,2023-03-27,2,4937.74,East,0
4052,2022-12-31,2023-02-21,3,4755.89,East,0
4053,2022-04-26,2023-04-01,2,2914.76,West,0
4054,2022-12-09,2023-10-16,0,4231.72,North,0
4055,2022-09-23,2023-12-03,3,1381.32,West,0
4056,2022-11-11,2023-10-25,4,2138.58,West,1
4057,2022-07-22,2023-07-23,0,1001.46,East,1
4058,2022-02-10,2023-08-26,0,2648.5,North,0
4059,2022-04-15,2023-06-04,1,2530.41,North,0
4060,2022-07-12,2023-08-28,3,1142.78,West,0
4061,2022-10-05,2023-05-16,1,3396.73,East,1
4062,2022-12-20,2023-12-28,2,677.17,West,0
4063,2022-08-25,2023-03-05,5,402.29,North,0
4064,2022-08-09,2023-05-03,3,1986.03,East,1
4065,2022-03-09,2023-09-11,5,2108.14,West,0
4066,2022-07-16,2023-04-24,3,1666.73,North,0
4067,2022-09-13,2023-01-20,5,1363.94,South,0
4068,2022-05-19,2023-01-16,4,1760.0,East,0
4069,2022-11-08,2023-05-25,7,900.54,North,1
4070,2022-05-29,2023-07-27,2,2076.92,East,0
4071,2022-04-09,2023-01-19,4,4532.56,North,0
4072,2022-03-17,2023-06-15,2,1199.69,East,0
4073,2022-10-09,2023-02-07,3,3453.81,South,1
4074,2022-04-19,2023-06-30,2,794.74,West,1
4075,2022-07-07,2023-12-15,1,1834.14,West,0
4076,2022-07-18,2023-04-15,8,1673.76,West,0
4077,2022-10-30,2023-04-10,2,4691.44,South,0
4078,2022-11-23,2023-03-31,1,2197.11,East,0
4079,2022-06-03,2023-10-27,5,3483.28,East,0
4080,2022-02-09,2023-11-28,3,3052.07,North,0
4081,2022-05-13,2023-03-20,1,791.05,North,1
4082,2022-05-12,2023-03-14,1,4703.75,East,0
4083,2022-10-06,2023-06-25,3,1794.76,South,0
4084,2022-12-28,2023-04-06,5,319.32,South,1
4085,2022-03-25,2023-12-11,1,1572.17,West,0
4086,2022-08-30,2023-04-13,1,1744.61,West,0
4087,2022-04-26,2023-08-12,4,554.45,West,0
4088,2022-04-19,2023-01-06,5,3137.89,East,0
4089,2022-08-09,2023-05-02,5,1799.14,North,1
4090,2022-02-10,2023-08-24,6,3182.76,East,0
4091,2022-05-27,2023-04-26,4,133.03,East,0
4092,2022-04-22,2023-06-12,0,4912.04,South,1
4093,2022-04-13,2023-08-14,2,935.53,South,0
4094,2022-02-15,2023-08-18,3,3330.72,North,0
4095,2022-11-20,2023-07-01,5,3607.34,North,0
4096,2022-09-28,2023-09-06,1,940.88,East,1
4097,2022-07-14,2023-11-14,4,647.39,East,0
4098,2022-10-07,2023-07-29,3,847.63,East,0
4099,2022-10-10,2023-05-24,3,1309.41,East,0
4100,2022-02-09,2023-12-11,7,924.34,South,1
4101,2022-07-08,2023-04-06,5,3402.6,West,1
4102,2022-06-13,2023-12-12,1,2162.08,West,0
4103,2022-01-24,2023-09-01,3,2735.18,West,1
4104,2022-01-24,2023-03-27,5,331.95,North,1
4105,2022-01-04,2023-07-03,5,4320.12,North,0
4106,2022-11-19,2023-05-01,6,935.8,North,0
4107,2022-10-17,2023-11-28,2,1864.75,North,0
4108,2022-06-30,2023-04-02,4,452.32,South,0
4109,2022-09-05,2023-03-11,6,770.29,East,1
4110,2022-04-26,2023-05-13,1,3362.42,North,0
4111,2022-10-06,2023-10-06,1,3493.68,West,0
4112,2022-12-31,2023-05-17,1,3417.13,North,0
4113,2022-03-10,2023-11-10,3,2805.47,West,1
4114,2022-12-17,2023-07-06,4,4767.36,East,0
4115,2022-09-11,2023-08-09,2,2585.17,South,0
4116,2022-06-30,2023-02-15,2,2302.12,South,1
4117,2022-11-14,2023-10-05,3,1312.97,North,1
4118,2022-06-18,2023-07-11,5,584.36,North,1
4119,2022-11-09,2023-01-08,5,2785.96,West,0
4120,2022-09-06,2023-10-03,2,1642.96,North,0
4121,2022-07-07,2023-06-28,5,2667.72,South,1
4122,2022-02-23,2023-11-30,1,1109.98,North,0
4123,2022-11-22,2023-02-08,1,4207.05,West,0
4124,2022-12-23,2023-10-20,4,4998.52,East,0
4125,2022-11-09,2023-06-27,3,1679.78,South,1
4126,2022-05-18,2023-06-11,4,4227.41,South,0
4127,2022-06-17,2023-11-27,4,4377.63,East,0
4128,2022-04-13,2023-04-14,5,4980.76,East,0
4129,2022-03-26,2023-06-10,0,1779.33,South,0
4130,2022-11-13,2023-10-14,6,3804.6,West,1
4131,2022-07-31,2023-05-03,3,1221.16,West,0
4132,2022-01-03,2023-02-23,4,3161.5,North,0
4133,2022-06-28,2023-02-03,1,3553.73,West,0
4134,2022-12-08,2023-08-30,1,3731.49,South,0
4135,2022-10-30,2023-04-23,3,1115.14,North,1
4136,2022-11-28,2023-11-14,6,4258.76,West,1
4137,2022-02-07,2023-01-23,6,2162.76,East,0
4138,2022-08-27,2023-02-15,2,1160.21,West,0
4139,2022-06-18,2023-11-08,7,2758.4,North,0
4140,2022-12-09,2023-05-15,1,4330.45,East,0
4141,2022-11-10,2023-04-28,2,4838.73,North,0
4142,2022-11-02,2023-07-08,4,3766.22,North,0
4143,2022-01-30,2023-05-11,3,127.55,East,1
4144,2022-07-09,2023-07-31,7,760.03,North,1
4145,2022-12-23,2023-04-23,2,473.74,South,0
4146,2022-01-25,2023-02-13,1,595.95,North,1
4147,2022-04-22,2023-05-08,1,1976.87,South,1
4148,2022-07-25,2023-12-30,6,1758.62,East,0
4149,2022-07-04,2023-06-07,1,657.06,North,1
4150,2022-02-16,2023-09-30,1,4422.95,West,1
4151,2022-08-16,2023-11-11,1,3115.6,North,0
4152,2022-02-08,2023-12-21,3,4002.67,South,1
4153,2022-01-16,2023-12-06,4,1920.59,South,0
4154,2022-01-22,2023-02-14,2,2110.16,West,0
4155,2022-08-01,2023-04-18,3,1656.34,East,0
4156,2022-11-06,2023-08-07,4,2248.29,South,1
4157,2022-05-29,2023-11-14,3,3090.85,South,0
4158,2022-08-29,2023-11-11,3,2515.62,South,0
4159,2022-09-29,2023-06-26,2,4205.79,North,0
4160,2022-02-28,2023-08-16,3,4510.68,North,0
4161,2022-10-14,2023-07-10,4,2401.45,North,0
4162,2022-07-21,2023-06-09,3,1274.77,North,0
4163,2022-02-01,2023-09-24,3,4731.44,North,0
4164,2022-06-11,2023-12-24,2,3701.69,West,1
4165,2022-09-12,2023-11-22,4,3236.62,South,0
4166,2022-09-11,2023-07-09,4,3752.53,West,1
4167,2022-01-09,2023-06-24,2,472.31,South,0
4168,2022-05-19,2023-10-17,6,431.37,North,0
4169,2022-01-10,2023-12-23,1,850.29,North,1
4170,2022-08-02,2023-05-25,3,822.51,East,0
4171,2022-09-30,2023-08-20,3,2161.29,East,1
4172,2022-11-20,2023-12-26,4,871.28,West,0
4173,2022-02-17,2023-07-23,4,4287.18,South,0
4174,2022-04-21,2023-08-01,6,2932.67,West,0
4175,2022-06-02,2023-02-09,1,1904.48,East,0
4176,2022-05-03,2023-10-02,4,441.15,South,0
4177,2022-12-23,2023-11-19,2,2996.04,West,0
4178,2022-04-12,2023-03-23,4,671.01,East,0
4179,2022-08-29,2023-06-30,5,3741.78,North,0
4180,2022-11-17,2023-11-16,4,4033.51,West,0
4181,2022-07-10,2023-03-24,2,2765.48,North,0
4182,2022-08-05,2023-10-30,5,833.05,West,0
4183,2022-02-20,2023-09-19,2,3955.63,South,0
4184,2022-10-19,2023-09-29,5,1608.36,South,1
4185,2022-03-22,2023-07-19,1,1191.0,South,0
4186,2022-03-29,2023-08-28,2,2405.73,South,0
4187,2022-07-13,2023-06-29,4,4620.97,East,0
4188,2022-04-14,2023-06-20,2,1557.13,North,0
4189,2022-09-28,2023-10-22,3,4537.33,East,0
4190,2022-04-06,2023-06-26,1,362.9,West,0
4191,2022-07-17,2023-08-25,4,509.27,West,0
4192,2022-01-01,2023-05-18,1,3522.95,North,0
4193,2022-06-16,2023-11-23,2,1033.9,North,0
4194,2022-05-06,2023-11-07,0,1651.44,East,0
4195,2022-11-09,2023-05-09,1,768.23,South,0
4196,2022-03-22,2023-02-18,3,1728.02,East,0
4197,2022-09-08,2023-06-13,4,1474.25,East,0
4198,2022-06-18,2023-10-04,0,3708.05,West,0
4199,2022-03-14,2023-10-20,8,3539.91,East,0
4200,2022-05-21,2023-04-26,3,4779.14,North,0
4201,2022-03-11,2023-01-24,3,3649.67,South,0
4202,2022-09-19,2023-11-07,3,3504.61,West,1
4203,2022-12-06,2023-01-25,1,3501.6,North,0
4204,2022-11-04,2023-05-07,4,4426.54,West,0
4205,2022-09-02,2023-08-22,3,1551.56,East,0
4206,2022-01-03,2023-07-28,3,1570.45,East,0
4207,2022-12-03,2023-04-03,3,3731.95,North,0
4208,2022-03-04,2023-04-04,3,1220.66,North,0
4209,2022-02-18,2023-11-23,2,4568.9,West,0
4210,2022-03-17,2023-08-13,2,2720.43,South,0
4211,2022-06-24,2023-10-07,3,1570.61,West,0
4212,2022-04-19,2023-01-11,3,3902.89,East,0
4213,2022-07-02,2023-11-25,5,1630.37,North,1
4214,2022-07-11,2023-01-12,1,4820.06,North,1
4215,2022-03-06,2023-02-04,1,4916.65,West,1
4216,2022-12-03,2023-08-16,3,3367.3,North,0
4217,2022-09-28,2023-08-08,2,656.81,North,1
4218,2022-04-10,2023-05-21,4,1389.72,East,1
4219,2022-02-01,2023-01-23,3,2625.54,South,1
4220,2022-12-18,2023-03-24,3,4272.09,North,0
4221,2022-05-08,2023-08-17,1,1005.94,North,1
4222,2022-12-05,2023-12-10,2,611.58,West,0
4223,2022-02-12,2023-03-21,5,464.94,South,0
4224,2022-03-19,2023-12-19,2,2584.14,East,0
4225,2022-11-10,2023-10-17,3,4435.03,North,1
4226,2022-10-16,2023-11-27,2,307.56,South,0
4227,2022-09-27,2023-06-08,3,1140.38,South,0
4228,2022-06-11,2023-05-08,1,3496.96,West,1
4229,2022-07-08,2023-07-09,4,4146.73,East,0
4230,2022-09-04,2023-01-31,2,4056.26,South,1
4231,2022-08-04,2023-12-25,3,3946.83,East,1
4232,2022-11-11,2023-01-15,1,736.02,South,0
4233,2022-12-05,2023-11-09,1,2046.46,North,0
4234,2022-06-17,2023-03-16,1,4925.25,East,0
4235,2022-12-05,2023-02-03,3,4945.55,West,1
4236,2022-07-12,2023-12-25,0,3051.89,South,1
4237,2022-10-10,2023-07-15,2,3575.41,North,0
4238,2022-12-02,2023-11-27,2,4761.29,South,0
4239,2022-01-13,2023-01-29,3,2304.65,North,0
4240,2022-08-28,2023-07-13,5,770.65,East,1
4241,2022-11-16,2023-01-16,3,3377.85,West,0
4242,2022-05-27,2023-03-18,5,4804.5,North,0
4243,2022-07-23,2023-10-20,5,3516.31,South,1
4244,2022-03-21,2023-03-22,1,4036.27,North,0
4245,2022-02-12,2023-05-04,5,2171.47,North,0
4246,2022-03-30,2023-01-19,3,572.67,West,1
4247,2022-05-28,2023-04-12,0,927.52,East,0
4248,2022-04-05,2023-03-18,4,4915.01,North,0
4249,2022-05-31,2023-08-17,2,2516.6,North,0
4250,2022-01-02,2023-10-24,6,158.9,South,0
4251,2022-01-22,2023-07-22,1,4781.3,South,0
4252,2022-11-09,2023-03-02,2,2539.12,East,1
4253,2022-11-24,2023-01-26,1,4197.72,East,0
4254,2022-01-07,2023-03-12,2,2787.44,East,0
4255,2022-07-25,2023-04-13,4,598.34,South,0
4256,2022-04-24,2023-11-22,5,3116.29,North,0
4257,2022-09-29,2023-12-29,1,4987.26,East,0
4258,2022-03-24,2023-06-06,6,270.22,South,0
4259,2022-06-28,2023-12-29,7,4224.79,South,0
4260,2022-07-29,2023-12-25,2,1253.86,East,0
4261,2022-11-24,2023-07-13,2,2029.94,South,0
4262,2022-05-04,2023-10-02,6,1926.28,North,1
4263,2022-04-23,2023-11-20,4,4504.11,West,0
4264,2022-01-12,2023-07-05,5,2571.98,South,0
4265,2022-05-06,2023-11-22,2,2291.15,South,0
4266,2022-02-22,2023-04-23,1,4108.32,West,0
4267,2022-11-27,2023-11-09,5,339.64,North,0
4268,2022-10-10,2023-06-14,6,523.64,East,0
4269,2022-05-20,2023-03-02,3,206.28,South,0
4270,2022-04-07,2023-04-02,2,3471.12,North,0
4271,2022-01-05,2023-10-13,2,2675.52,East,0
4272,2022-02-26,2023-06-02,4,4392.51,North,0
4273,2022-11-30,2023-08-13,5,2542.81,West,0
4274,2022-03-10,2023-05-07,4,1186.92,South,1
4275,2022-04-28,2023-07-12,7,4045.22,North,0
4276,2022-02-28,2023-04-25,2,1542.19,East,0
4277,2022-02-02,2023-09-19,3,4684.88,East,0
4278,2022-11-14,2023-01-18,4,1327.08,East,0
4279,2022-02-19,2023-01-10,2,921.83,West,1
4280,2022-01-19,2023-04-02,2,2517.29,North,1
4281,2022-08-02,2023-05-19,3,347.52,North,0
4282,2022-07-16,2023-11-29,1,278.42,East,0
4283,2022-02-16,2023-12-23,2,2530.47,East,1
4284,2022-06-16,2023-12-06,3,1154.02,East,1
4285,2022-10-16,2023-02-21,3,145.83,West,0
4286,2022-05-21,2023-07-14,4,1550.68,West,0
4287,2022-03-25,2023-07-25,6,2439.1,South,0
4288,2022-07-01,2023-10-14,2,2032.01,South,1
4289,2022-03-20,2023-04-03,5,763.8,South,1
4290,2022-08-03,2023-11-05,2,2940.41,East,0
4291,2022-01-14,2023-05-25,2,3580.63,West,0
4292,2022-08-03,2023-03-27,3,3410.14,West,1
4293,2022-05-08,2023-06-02,4,2029.43,South,1
4294,2022-11-06,2023-01-02,3,774.22,East,0
4295,2022-09-05,2023-12-08,4,2547.49,North,0
4296,2022-01-29,2023-09-17,4,4463.12,East,0
4297,2022-10-07,2023-06-13,5,2396.74,East,0
4298,2022-12-04,2023-01-06,3,1058.84,South,0
4299,2022-11-15,2023-05-29,2,555.96,West,0
4300,2022-07-21,2023-07-24,5,4725.24,West,1
4301,2022-12-27,2023-04-28,4,3740.75,North,1
4302,2022-02-26,2023-03-30,1,1633.54,West,0
4303,2022-08-06,2023-06-03,0,1547.23,West,1
4304,2022-03-03,2023-06-16,3,4486.57,North,0
4305,2022-06-06,2023-06-10,5,970.08,North,0
4306,2022-07-21,2023-09-27,4,2721.68,South,1
4307,2022-01-17,2023-02-25,9,3596.17,South,0
4308,2022-11-18,2023-08-16,1,2042.31,South,1
4309,2022-01-06,2023-12-03,2,295.52,South,0
4310,2022-02-27,2023-05-29,3,1216.02,West,0
4311,2022-11-21,2023-02-15,7,4518.86,South,0
4312,2022-11-14,2023-05-24,4,2663.28,East,0
4313,2022-06-18,2023-08-26,6,4095.66,North,0
4314,2022-03-23,2023-09-29,3,2822.86,South,1
4315,2022-08-07,2023-04-30,4,4723.65,North,0
4316,2022-06-26,2023-12-06,2,4554.76,West,0
4317,2022-07-23,2023-08-08,1,2466.15,South,0
4318,2022-03-12,2023-01-08,1,1659.54,East,1
4319,2022-09-23,2023-12-10,2,3048.18,North,0
4320,2022-04-08,2023-10-02,1,3406.95,South,0
4321,2022-12-11,2023-12-19,3,2541.94,East,1
4322,2022-10-18,2023-03-07,1,4129.19,West,1
4323,2022-07-27,2023-03-20,2,998.31,East,1
4324,2022-01-02,2023-03-27,2,1738.62,West,0
4325,2022-05-04,2023-05-04,2,3463.24,North,0
4326,2022-10-07,2023-07-21,5,1308.75,South,1
4327,2022-03-15,2023-05-30,2,2255.24,East,1
4328,2022-06-15,2023-02-15,5,4822.29,East,1
4329,2022-01-22,2023-04-23,5,3166.79,East,0
4330,2022-06-03,2023-04-01,3,4750.38,West,1
4331,2022-10-22,2023-05-21,4,3639.96,North,0
4332,2022-08-07,2023-10-16,2,3650.87,North,0
4333,2022-06-06,2023-08-06,0,3000.1,South,0
4334,2022-08-18,2023-03-18,1,796.82,South,1
4335,2022-01-20,2023-11-30,5,2646.6,North,0
4336,2022-02-10,2023-06-01,5,1338.06,North,0
4337,2022-05-28,2023-11-19,5,4993.5,North,1
4338,2022-04-18,2023-08-27,2,1408.11,East,0
4339,2022-03-25,2023-04-25,10,1230.36,West,0
4340,2022-11-18,2023-11-15,0,3157.03,North,1
4341,2022-11-05,2023-04-04,4,2603.65,South,1
4342,2022-10-17,2023-02-17,1,204.63,West,0
4343,2022-11-19,2023-07-10,3,734.71,East,1
4344,2022-05-14,2023-01-12,3,4074.11,West,0
4345,2022-07-26,2023-06-05,4,2470.09,North,1
4346,2022-10-10,2023-06-21,1,815.47,West,1
4347,2022-09-23,2023-10-23,0,2379.69,South,0
4348,2022-03-14,2023-06-26,4,1340.43,West,1
4349,2022-12-18,2023-12-07,3,1195.6,North,0
4350,2022-02-17,2023-02-26,5,4792.85,West,0
4351,2022-11-22,2023-12-09,4,1873.92,West,1
4352,2022-08-21,2023-12-06,2,327.51,West,0
4353,2022-04-10,2023-07-22,4,4854.6,South,0
4354,2022-02-28,2023-07-04,0,3994.71,West,0
4355,2022-09-15,2023-05-01,1,1346.63,West,0
4356,2022-03-06,2023-08-14,4,2103.57,East,1
4357,2022-03-24,2023-07-21,0,4325.22,West,1
4358,2022-06-03,2023-11-26,6,1851.33,West,0
4359,2022-09-23,2023-12-29,4,2880.28,East,0
4360,2022-11-05,2023-12-22,6,2720.8,South,0
4361,2022-03-20,2023-08-04,4,2066.34,South,0
4362,2022-11-11,2023-02-12,4,3233.56,East,0
4363,2022-05-30,2023-01-23,0,2419.12,East,0
4364,2022-02-17,2023-06-04,2,204.03,West,0
4365,2022-09-05,2023-07-05,3,4090.48,South,0
4366,2022-10-05,2023-09-06,1,654.46,South,1
4367,2022-12-22,2023-08-25,2,2374.04,West,1
4368,2022-04-08,2023-10-20,3,2941.51,North,1
4369,2022-01-25,2023-05-14,2,3556.98,West,0
4370,2022-10-11,2023-11-17,3,2112.9,North,1
4371,2022-10-28,2023-01-22,1,3704.19,West,1
4372,2022-03-09,2023-12-27,4,743.62,East,1
4373,2022-01-07,2023-03-29,2,3301.88,West,0
4374,2022-11-01,2023-06-02,1,4149.06,East,0
4375,2022-05-17,2023-05-05,4,4458.28,North,0
4376,2022-06-13,2023-03-20,1,2939.88,North,0
4377,2022-03-24,2023-12-12,6,1633.19,East,1
4378,2022-05-18,2023-02-20,3,900.45,East,0
4379,2022-03-14,2023-08-04,3,1793.24,South,0
4380,2022-08-25,2023-06-25,5,2745.87,South,0
4381,2022-02-15,2023-12-24,3,1062.02,West,0
4382,2022-04-16,2023-09-10,5,4767.32,East,1
4383,2022-10-15,2023-09-03,2,4495.96,North,0
4384,2022-09-19,2023-08-15,3,261.49,South,0
4385,2022-06-25,2023-04-16,6,2853.61,East,0
4386,2022-06-15,2023-07-12,6,3967.61,North,0
4387,2022-05-25,2023-11-12,3,1302.42,North,1
4388,2022-11-26,2023-10-29,3,2667.09,East,1
4389,2022-10-10,2023-02-05,3,2089.36,West,0
4390,2022-02-23,2023-07-23,1,1063.08,South,1
4391,2022-06-27,2023-09-24,5,3112.21,South,0
4392,2022-09-01,2023-09-25,3,4969.09,East,0
4393,2022-12-07,2023-06-19,4,1889.91,West,1
4394,2022-05-07,2023-02-08,1,2806.66,North,0
4395,2022-09-28,2023-05-19,3,1706.49,West,0
4396,2022-05-12,2023-10-19,5,4397.05,South,0
4397,2022-04-03,2023-02-21,3,4336.55,East,1
4398,2022-03-14,2023-10-14,1,975.99,South,1
4399,2022-09-05,2023-10-16,3,4509.75,East,0
